1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,3.5342e-06
25,7.0684e-06
26,1.4137e-05
27,1.7671e-05
28,2.4739e-05
29,2.8274e-05
30,3.5342e-05
31,5.1246e-05
32,6.3615e-05
33,8.3054e-05
34,9.719e-05
35,0.00011309
36,0.000129
37,0.00016434
38,0.00024033
39,0.00033398
40,0.00044354
41,0.00056901
42,0.00074748
43,0.0009772
44,0.0012617
45,0.0018307
46,0.0024686
47,0.0033274
48,0.0043859
49,0.0057342
50,0.0074448
51,0.009772
52,0.012612
53,0.016123
54,0.02036
55,0.025331
56,0.031002
57,0.038249
58,0.046621
59,0.056628
60,0.068664
61,0.083066
62,0.099366
63,0.11874
64,0.13915
65,0.16154
66,0.18806
67,0.21716
68,0.24767
69,0.27923
70,0.31362
71,0.34814
72,0.38219
73,0.41765
74,0.45235
75,0.48618
76,0.51855
77,0.55179
78,0.58318
79,0.61275
80,0.64063
81,0.66831
82,0.69267
83,0.71556
84,0.73838
85,0.75883
86,0.778
87,0.7955
88,0.81175
89,0.82635
90,0.84088
91,0.85338
92,0.86579
93,0.8772
94,0.88624
95,0.89552
96,0.90381
97,0.91168
98,0.91909
99,0.92574
100,0.93157
101,0.93752
102,0.94259
103,0.94699
104,0.95137
105,0.95563
106,0.95973
107,0.96314
108,0.96635
109,0.96913
110,0.97148
111,0.97375
112,0.97558
113,0.97741
114,0.97928
115,0.98091
116,0.98236
117,0.98383
118,0.98514
119,0.98624
120,0.98728
121,0.98815
122,0.98914
123,0.99018
124,0.99077
125,0.9915
126,0.99213
127,0.99268
128,0.9932
129,0.99366
130,0.99412
131,0.99451
132,0.9951
133,0.99535
134,0.99576
135,0.99618
136,0.99641
137,0.99672
138,0.99685
139,0.99709
140,0.9973
141,0.9975
142,0.99761
143,0.99778
144,0.99789
145,0.9981
146,0.99819
147,0.99828
148,0.99833
149,0.99838
150,0.99847
