1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0.001,0.001,0.001
28,0.003,0.003,0.003
29,0.004,0.004,0.004
30,0.004,0.004,0.004
31,0.005,0.005,0.005
32,0.006,0.006,0.006
33,0.007,0.007,0.007
34,0.008,0.008,0.008
35,0.01,0.011,0.011
36,0.011,0.012,0.012
37,0.011,0.016,0.016
38,0.013,0.024,0.024
39,0.015,0.031,0.031
40,0.017,0.047,0.047
41,0.017,0.072,0.072
42,0.018,0.133,0.133
43,0.019,0.189,0.189
44,0.023,0.268,0.268
45,0.026,0.346,0.346
46,0.029,0.464,0.464
47,0.033,0.598,0.598
48,0.036,0.721,0.721
49,0.038,0.824,0.824
50,0.041,0.917,0.917
51,0.042,0.968,0.968
52,0.047,0.986,0.986
53,0.05,0.997,0.997
54,0.054,0.999,0.999
55,0.055,0.999,0.999
56,0.06,1,1
57,0.063,1,1
58,0.067,1,1
59,0.071,1,1
60,0.074,1,1
61,0.077,1,1
62,0.088,1,1
63,0.091,1,1
64,0.096,1,1
65,0.1,1,1
66,0.107,1,1
67,0.11,1,1
68,0.109,1,1
69,0.113,1,1
70,0.115,1,1
71,0.121,1,1
72,0.125,1,1
73,0.127,1,1
74,0.131,1,1
75,0.135,1,1
76,0.138,1,1
77,0.143,1,1
78,0.145,1,1
79,0.154,1,1
80,0.154,1,1
81,0.158,1,1
82,0.161,1,1
83,0.164,1,1
84,0.166,1,1
85,0.173,1,1
86,0.176,1,1
87,0.177,1,1
88,0.181,1,1
89,0.182,1,1
90,0.185,1,1
91,0.185,1,1
92,0.187,1,1
93,0.188,1,1
94,0.189,1,1
95,0.19,1,1
96,0.197,1,1
97,0.203,1,1
98,0.207,1,1
99,0.211,1,1
100,0.211,1,1
101,0.213,1,1
102,0.216,1,1
103,0.223,1,1
104,0.23,1,1
105,0.232,1,1
106,0.234,1,1
107,0.238,1,1
108,0.24,1,1
109,0.239,1,1
110,0.241,1,1
111,0.241,1,1
112,0.241,1,1
113,0.248,1,1
114,0.25,1,1
115,0.252,1,1
116,0.256,1,1
117,0.261,1,1
118,0.266,1,1
119,0.269,1,1
120,0.272,1,1
121,0.276,1,1
122,0.277,1,1
123,0.279,1,1
124,0.277,1,1
125,0.282,1,1
126,0.285,1,1
127,0.289,1,1
128,0.296,1,1
129,0.297,1,1
130,0.298,1,1
131,0.302,1,1
132,0.304,1,1
133,0.306,1,1
134,0.308,1,1
135,0.31,1,1
136,0.311,1,1
137,0.313,1,1
138,0.313,1,1
139,0.314,1,1
140,0.315,1,1
141,0.317,1,1
142,0.319,1,1
143,0.321,1,1
144,0.325,1,1
145,0.326,1,1
146,0.327,1,1
147,0.329,1,1
148,0.329,1,1
149,0.33,1,1
150,0.33,1,1
