1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,1.7671e-06
24,3.5342e-06
25,8.8355e-06
26,1.237e-05
27,1.7671e-05
28,2.8274e-05
29,3.5342e-05
30,4.7712e-05
31,6.8917e-05
32,9.3656e-05
33,0.00012016
34,0.00016964
35,0.00024209
36,0.00034105
37,0.00047888
38,0.00074395
39,0.001055
40,0.001472
41,0.002064
42,0.0028433
43,0.0038081
44,0.0050062
45,0.0066284
46,0.0084856
47,0.010832
48,0.013471
49,0.016777
50,0.0205
51,0.024755
52,0.029537
53,0.034623
54,0.040318
55,0.046572
56,0.053548
57,0.060954
58,0.069
59,0.077636
60,0.086867
61,0.096452
62,0.10607
63,0.11618
64,0.12677
65,0.13772
66,0.1488
67,0.16027
68,0.17209
69,0.18402
70,0.19595
71,0.20811
72,0.22018
73,0.23246
74,0.24474
75,0.2572
76,0.26945
77,0.28187
78,0.29395
79,0.30587
80,0.31778
81,0.32978
82,0.34157
83,0.35323
84,0.36486
85,0.37624
86,0.38734
87,0.39813
88,0.40896
89,0.41964
90,0.42998
91,0.44015
92,0.45024
93,0.46009
94,0.46981
95,0.4792
96,0.48857
97,0.49796
98,0.50675
99,0.51561
100,0.52446
101,0.53295
102,0.54139
103,0.54927
104,0.55718
105,0.56482
106,0.57242
107,0.57981
108,0.58717
109,0.59439
110,0.60132
111,0.6082
112,0.61497
113,0.62148
114,0.62794
115,0.63404
116,0.64031
117,0.64652
118,0.65232
119,0.65798
120,0.66354
121,0.66891
122,0.67423
123,0.67938
124,0.6843
125,0.68924
126,0.69413
127,0.69902
128,0.70364
129,0.7081
130,0.71256
131,0.71672
132,0.72104
133,0.72519
134,0.72922
135,0.73314
136,0.73702
137,0.74068
138,0.74425
139,0.74789
140,0.75141
141,0.75487
142,0.75825
143,0.76165
144,0.76495
145,0.76816
146,0.77134
147,0.77448
148,0.77752
149,0.78039
150,0.78326
