1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0.001,0,0,0
38,0.001,0,0,0
39,0.001,0,0,0
40,0.003,0,0,0
41,0.007,0,0,0
42,0.013,0,0,0
43,0.02,0,0,0
44,0.026,0,0,0
45,0.033,0,0,0
46,0.043,0,0,0
47,0.05,0,0,0.001
48,0.059,0.002,0,0.003
49,0.076,0.006,0,0.023
50,0.091,0.024,0,0.09
51,0.103,0.055,0,0.228
52,0.122,0.112,0,0.464
53,0.141,0.235,0,0.737
54,0.167,0.387,0,0.915
55,0.183,0.561,0,0.976
56,0.196,0.73,0,0.995
57,0.219,0.864,0,1
58,0.242,0.944,0,1
59,0.262,0.984,0,1
60,0.285,0.997,0,1
61,0.305,1,0,1
62,0.326,1,0,1
63,0.352,1,0,1
64,0.368,1,0,1
65,0.387,1,0,1
66,0.404,1,0,1
67,0.425,1,0,1
68,0.447,1,0,1
69,0.465,1,0,1
70,0.488,1,0,1
71,0.507,1,0,1
72,0.528,1,0,1
73,0.55,1,0,1
74,0.566,1,0,1
75,0.593,1,0,1
76,0.607,1,0,1
77,0.62,1,0,1
78,0.633,1,0,1
79,0.646,1,0,1
80,0.654,1,0,1
81,0.666,1,0,1
82,0.68,1,0,1
83,0.69,1,0,1
84,0.697,1,0,1
85,0.706,1,0,1
86,0.717,1,0,1
87,0.72,1,0.001,1
88,0.733,1,0.002,1
89,0.743,1,0.006,1
90,0.753,1,0.008,1
91,0.76,1,0.011,1
92,0.767,1,0.026,1
93,0.774,1,0.04,1
94,0.779,1,0.06,1
95,0.789,1,0.089,1
96,0.8,1,0.123,1
97,0.808,1,0.154,1
98,0.813,1,0.2,1
99,0.821,1,0.264,1
100,0.825,1,0.338,1
101,0.831,1,0.399,1
102,0.835,1,0.474,1
103,0.838,1,0.552,1
104,0.847,1,0.593,1
105,0.852,1,0.647,1
106,0.859,1,0.693,1
107,0.861,1,0.725,1
108,0.863,1,0.768,1
109,0.868,1,0.796,1
110,0.87,1,0.825,1
111,0.872,1,0.854,1
112,0.874,1,0.875,1
113,0.877,1,0.892,1
114,0.88,1,0.908,1
115,0.882,1,0.92,1
116,0.887,1,0.932,1
117,0.889,1,0.946,1
118,0.892,1,0.959,1
119,0.892,1,0.965,1
120,0.898,1,0.97,1
121,0.9,1,0.973,1
122,0.903,1,0.977,1
123,0.905,1,0.981,1
124,0.907,1,0.986,1
125,0.91,1,0.99,1
126,0.914,1,0.99,1
127,0.917,1,0.992,1
128,0.918,1,0.993,1
129,0.92,1,0.994,1
130,0.924,1,0.995,1
131,0.926,1,0.997,1
132,0.926,1,0.998,1
133,0.927,1,0.998,1
134,0.928,1,0.999,1
135,0.93,1,1,1
136,0.932,1,1,1
137,0.934,1,1,1
138,0.935,1,1,1
139,0.936,1,1,1
140,0.937,1,1,1
141,0.94,1,1,1
142,0.941,1,1,1
143,0.942,1,1,1
144,0.942,1,1,1
145,0.942,1,1,1
146,0.944,1,1,1
147,0.945,1,1,1
148,0.946,1,1,1
149,0.947,1,1,1
150,0.949,1,1,1
