1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0.001,0
48,0,0.002,0
49,0.001,0.004,0
50,0.003,0.006,0
51,0.004,0.009,0
52,0.004,0.01,0
53,0.007,0.019,0
54,0.012,0.03,0.001
55,0.016,0.045,0.003
56,0.019,0.06,0.006
57,0.022,0.079,0.013
58,0.027,0.104,0.024
59,0.028,0.129,0.033
60,0.03,0.175,0.065
61,0.037,0.209,0.098
62,0.038,0.258,0.148
63,0.043,0.328,0.206
64,0.049,0.385,0.276
65,0.054,0.458,0.354
66,0.062,0.537,0.442
67,0.069,0.586,0.499
68,0.074,0.652,0.573
69,0.083,0.711,0.652
70,0.091,0.764,0.72
71,0.098,0.806,0.767
72,0.111,0.834,0.81
73,0.118,0.867,0.849
74,0.123,0.9,0.887
75,0.132,0.923,0.912
76,0.136,0.941,0.934
77,0.148,0.951,0.946
78,0.161,0.963,0.96
79,0.174,0.972,0.969
80,0.183,0.981,0.979
81,0.192,0.987,0.985
82,0.203,0.989,0.987
83,0.211,0.992,0.99
84,0.217,0.994,0.994
85,0.226,0.997,0.997
86,0.232,0.998,0.998
87,0.241,0.999,0.999
88,0.254,0.999,0.999
89,0.261,1,1
90,0.274,1,1
91,0.282,1,1
92,0.292,1,1
93,0.302,1,1
94,0.311,1,1
95,0.32,1,1
96,0.331,1,1
97,0.34,1,1
98,0.351,1,1
99,0.359,1,1
100,0.364,1,1
101,0.368,1,1
102,0.376,1,1
103,0.382,1,1
104,0.386,1,1
105,0.395,1,1
106,0.401,1,1
107,0.408,1,1
108,0.414,1,1
109,0.422,1,1
110,0.431,1,1
111,0.443,1,1
112,0.454,1,1
113,0.463,1,1
114,0.47,1,1
115,0.474,1,1
116,0.479,1,1
117,0.484,1,1
118,0.487,1,1
119,0.496,1,1
120,0.501,1,1
121,0.507,1,1
122,0.515,1,1
123,0.522,1,1
124,0.526,1,1
125,0.532,1,1
126,0.537,1,1
127,0.539,1,1
128,0.546,1,1
129,0.55,1,1
130,0.555,1,1
131,0.559,1,1
132,0.562,1,1
133,0.571,1,1
134,0.579,1,1
135,0.584,1,1
136,0.595,1,1
137,0.602,1,1
138,0.608,1,1
139,0.608,1,1
140,0.611,1,1
141,0.616,1,1
142,0.622,1,1
143,0.623,1,1
144,0.628,1,1
145,0.629,1,1
146,0.63,1,1
147,0.636,1,1
148,0.641,1,1
149,0.645,1,1
150,0.65,1,1
