1,0.21884
2,0.21884
3,0.21884
4,0.21884
5,0.21884
6,0.21884
7,0.21884
8,0.21884
9,0.21884
10,0.21884
11,0.21884
12,0.21884
13,0.21884
14,0.21884
15,0.21884
16,0.21884
17,0.21884
18,0.21884
19,0.21884
20,0.21884
21,0.21884
22,0.21884
23,0.21884
24,0.21884
25,0.21884
26,0.21884
27,0.21884
28,0.21884
29,0.21884
30,0.21884
31,0.21884
32,0.21884
33,0.21884
34,0.21884
35,0.21913
36,0.21913
37,0.21913
38,0.21913
39,0.21913
40,0.22438
41,0.22525
42,0.23067
43,0.23045
44,0.23889
45,0.246
46,0.25629
47,0.27265
48,0.30179
49,0.35072
50,0.40056
51,0.47355
52,0.56471
53,0.67225
54,0.77316
55,0.85777
56,0.91384
57,0.95246
58,0.98951
59,0.99786
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
