1,0.056,0.013,0.011,0
2,0.056,0.013,0.011,0
3,0.056,0.013,0.011,0
4,0.056,0.013,0.011,0
5,0.056,0.013,0.011,0
6,0.056,0.013,0.011,0
7,0.056,0.013,0.011,0
8,0.056,0.013,0.011,0
9,0.056,0.013,0.011,0
10,0.056,0.013,0.011,0
11,0.056,0.013,0.011,0
12,0.056,0.013,0.011,0
13,0.056,0.013,0.011,0
14,0.056,0.013,0.011,0
15,0.056,0.013,0.011,0
16,0.056,0.013,0.01,0
17,0.056,0.013,0.009,0
18,0.054,0.012,0.009,0
19,0.052,0.012,0.006,0
20,0.052,0.011,0.005,0
21,0.051,0.011,0.005,0
22,0.05,0.011,0.005,0
23,0.047,0.011,0.004,0
24,0.046,0.01,0.004,0
25,0.045,0.01,0.004,0
26,0.044,0.01,0.004,0
27,0.041,0.01,0.004,0
28,0.04,0.01,0.004,0
29,0.04,0.009,0.003,0
30,0.038,0.008,0.003,0
31,0.038,0.008,0.003,0
32,0.037,0.007,0.003,0
33,0.037,0.007,0.003,0
34,0.037,0.007,0.003,0
35,0.035,0.006,0.003,0
36,0.035,0.006,0.003,0
37,0.034,0.005,0.002,0
38,0.034,0.005,0.001,0
39,0.034,0.005,0.001,0
40,0.034,0.005,0.001,0
41,0.034,0.004,0.001,0
42,0.034,0.003,0.001,0
43,0.034,0.003,0.001,0
44,0.034,0.002,0.001,0
45,0.034,0.001,0.001,0
46,0.033,0.001,0.001,0
47,0.033,0.001,0.001,0
48,0.033,0.001,0.001,0
49,0.031,0.001,0.001,0
50,0.031,0.001,0.001,0
51,0.031,0.001,0.001,0
52,0.031,0.001,0.001,0
53,0.031,0.001,0.001,0
54,0.031,0.001,0.001,0
55,0.031,0.001,0.001,0
56,0.031,0.001,0.001,0
57,0.031,0.001,0.001,0
58,0.029,0.001,0.001,0
59,0.028,0.001,0.001,0
60,0.027,0.001,0.001,0
61,0.026,0.001,0.001,0
62,0.026,0.001,0,0
63,0.026,0.001,0,0
64,0.026,0.001,0,0
65,0.026,0.001,0,0
66,0.027,0.001,0,0
67,0.027,0.001,0,0
68,0.027,0.001,0,0
69,0.027,0.001,0,0
70,0.026,0.001,0,0
71,0.026,0.001,0,0
72,0.025,0.001,0,0
73,0.025,0.001,0,0
74,0.025,0.001,0,0
75,0.025,0.001,0,0
76,0.025,0.001,0,0
77,0.024,0.001,0,0
78,0.023,0.001,0,0
79,0.022,0.001,0,0
80,0.022,0.001,0,0
81,0.021,0.001,0,0
82,0.021,0.001,0,0
83,0.021,0.001,0,0
84,0.02,0.001,0,0
85,0.02,0.001,0,0
86,0.02,0.001,0,0
87,0.02,0.001,0,0
88,0.02,0.001,0,0
89,0.019,0.001,0,0
90,0.019,0.001,0,0
91,0.019,0.001,0,0
92,0.019,0.001,0,0
93,0.019,0.001,0,0
94,0.018,0.001,0,0
95,0.018,0.001,0,0
96,0.018,0.001,0,0
97,0.018,0.001,0,0
98,0.018,0.001,0,0
99,0.018,0.001,0,0
100,0.018,0.001,0,0
101,0.019,0.001,0,0
102,0.019,0.001,0,0
103,0.019,0.001,0,0
104,0.019,0.001,0,0
105,0.019,0.001,0,0
106,0.019,0.001,0,0
107,0.019,0.001,0,0
108,0.019,0.001,0,0
109,0.019,0.001,0,0
110,0.018,0.001,0,0
111,0.018,0.001,0,0
112,0.018,0.001,0,0
113,0.018,0.001,0,0
114,0.018,0.001,0,0
115,0.018,0.001,0,0
116,0.018,0.001,0,0
117,0.018,0.001,0,0
118,0.018,0.001,0,0
119,0.018,0.001,0,0
120,0.018,0.001,0,0
121,0.018,0.001,0,0
122,0.018,0.001,0,0
123,0.018,0.001,0,0
124,0.018,0.001,0,0
125,0.018,0.001,0,0
126,0.018,0.001,0,0
127,0.018,0.001,0,0
128,0.018,0.001,0,0
129,0.018,0.001,0,0
130,0.018,0.001,0,0
131,0.018,0.001,0,0
132,0.018,0.001,0,0
133,0.018,0.001,0,0
134,0.018,0.001,0,0
135,0.018,0.001,0,0
136,0.018,0.001,0,0
137,0.018,0.001,0,0
138,0.018,0.001,0,0
139,0.018,0.001,0,0
140,0.018,0.001,0,0
141,0.018,0.001,0,0
142,0.018,0.001,0,0
143,0.018,0.001,0,0
144,0.018,0.001,0,0
145,0.018,0.001,0,0
146,0.018,0.001,0,0
147,0.018,0.001,0,0
148,0.018,0.001,0,0
149,0.018,0.001,0,0
150,0.018,0.001,0,0
