1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0.001,0,0,0
30,0.002,0,0,0
31,0.008,0,0,0
32,0.009,0,0,0
33,0.011,0,0,0
34,0.014,0,0,0
35,0.022,0,0.001,0
36,0.027,0,0.001,0
37,0.038,0.001,0.003,0
38,0.046,0.001,0.005,0.001
39,0.051,0.005,0.011,0.001
40,0.063,0.008,0.02,0.001
41,0.078,0.01,0.028,0.006
42,0.094,0.01,0.045,0.015
43,0.118,0.011,0.082,0.02
44,0.135,0.015,0.105,0.035
45,0.153,0.019,0.129,0.057
46,0.176,0.026,0.172,0.089
47,0.2,0.037,0.225,0.14
48,0.226,0.051,0.276,0.193
49,0.242,0.061,0.316,0.262
50,0.282,0.084,0.352,0.331
51,0.31,0.109,0.398,0.406
52,0.333,0.153,0.439,0.462
53,0.356,0.185,0.483,0.535
54,0.375,0.226,0.526,0.604
55,0.4,0.274,0.568,0.666
56,0.419,0.318,0.602,0.734
57,0.439,0.363,0.637,0.797
58,0.463,0.429,0.674,0.845
59,0.481,0.48,0.709,0.878
60,0.5,0.529,0.737,0.905
61,0.521,0.571,0.768,0.93
62,0.538,0.615,0.792,0.955
63,0.555,0.658,0.809,0.968
64,0.577,0.722,0.828,0.976
65,0.591,0.769,0.841,0.982
66,0.622,0.803,0.859,0.988
67,0.631,0.839,0.877,0.992
68,0.651,0.873,0.884,0.996
69,0.67,0.894,0.894,0.997
70,0.686,0.911,0.902,0.997
71,0.699,0.93,0.91,0.998
72,0.712,0.949,0.916,0.998
73,0.719,0.957,0.926,0.999
74,0.732,0.964,0.929,0.999
75,0.742,0.971,0.931,1
76,0.752,0.98,0.936,1
77,0.766,0.986,0.94,1
78,0.776,0.987,0.943,1
79,0.779,0.991,0.949,1
80,0.787,0.992,0.954,1
81,0.79,0.993,0.957,1
82,0.795,0.994,0.962,1
83,0.804,0.997,0.966,1
84,0.811,0.997,0.97,1
85,0.815,0.998,0.971,1
86,0.824,0.998,0.971,1
87,0.83,0.998,0.974,1
88,0.837,0.999,0.978,1
89,0.84,0.999,0.979,1
90,0.843,0.999,0.98,1
91,0.849,0.999,0.98,1
92,0.852,1,0.981,1
93,0.858,1,0.983,1
94,0.863,1,0.984,1
95,0.865,1,0.984,1
96,0.869,1,0.987,1
97,0.872,1,0.988,1
98,0.875,1,0.988,1
99,0.877,1,0.988,1
100,0.879,1,0.988,1
101,0.883,1,0.99,1
102,0.888,1,0.991,1
103,0.892,1,0.992,1
104,0.895,1,0.992,1
105,0.897,1,0.993,1
106,0.899,1,0.993,1
107,0.9,1,0.996,1
108,0.902,1,0.997,1
109,0.904,1,0.997,1
110,0.907,1,0.997,1
111,0.911,1,0.997,1
112,0.916,1,0.997,1
113,0.919,1,0.997,1
114,0.923,1,0.997,1
115,0.926,1,0.998,1
116,0.927,1,0.998,1
117,0.928,1,0.998,1
118,0.929,1,0.998,1
119,0.93,1,0.998,1
120,0.93,1,0.999,1
121,0.931,1,0.999,1
122,0.934,1,0.999,1
123,0.935,1,0.999,1
124,0.937,1,0.999,1
125,0.94,1,0.999,1
126,0.942,1,1,1
127,0.942,1,1,1
128,0.942,1,1,1
129,0.942,1,1,1
130,0.943,1,1,1
131,0.944,1,1,1
132,0.945,1,1,1
133,0.946,1,1,1
134,0.948,1,1,1
135,0.949,1,1,1
136,0.951,1,1,1
137,0.952,1,1,1
138,0.953,1,1,1
139,0.953,1,1,1
140,0.954,1,1,1
141,0.954,1,1,1
142,0.955,1,1,1
143,0.955,1,1,1
144,0.958,1,1,1
145,0.959,1,1,1
146,0.959,1,1,1
147,0.959,1,1,1
148,0.96,1,1,1
149,0.96,1,1,1
150,0.96,1,1,1
