1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0.001,0,0,0
35,0.002,0,0,0
36,0.002,0,0,0
37,0.002,0,0,0
38,0.003,0,0,0
39,0.004,0,0,0
40,0.007,0.001,0,0
41,0.011,0.001,0,0
42,0.014,0.001,0,0
43,0.026,0.002,0,0
44,0.035,0.002,0,0.001
45,0.04,0.002,0,0.001
46,0.054,0.003,0,0.001
47,0.069,0.004,0,0.001
48,0.094,0.004,0,0.004
49,0.108,0.007,0,0.008
50,0.119,0.01,0,0.013
51,0.135,0.016,0,0.021
52,0.147,0.02,0,0.027
53,0.172,0.025,0,0.049
54,0.189,0.039,0,0.081
55,0.202,0.055,0.001,0.12
56,0.22,0.065,0.002,0.179
57,0.24,0.077,0.004,0.233
58,0.264,0.086,0.006,0.296
59,0.282,0.107,0.009,0.384
60,0.29,0.133,0.018,0.455
61,0.304,0.163,0.027,0.514
62,0.321,0.219,0.037,0.58
63,0.346,0.257,0.055,0.65
64,0.365,0.307,0.077,0.701
65,0.383,0.342,0.093,0.749
66,0.407,0.381,0.119,0.788
67,0.423,0.431,0.153,0.818
68,0.452,0.466,0.185,0.851
69,0.469,0.508,0.222,0.887
70,0.484,0.547,0.255,0.915
71,0.506,0.584,0.294,0.933
72,0.529,0.625,0.325,0.947
73,0.544,0.667,0.369,0.96
74,0.559,0.704,0.413,0.97
75,0.569,0.745,0.459,0.979
76,0.585,0.768,0.493,0.984
77,0.599,0.79,0.53,0.987
78,0.614,0.815,0.562,0.989
79,0.627,0.836,0.601,0.992
80,0.64,0.851,0.641,0.993
81,0.652,0.88,0.68,0.994
82,0.666,0.905,0.697,0.995
83,0.681,0.918,0.727,0.996
84,0.695,0.93,0.759,0.997
85,0.706,0.94,0.788,0.999
86,0.716,0.953,0.801,0.999
87,0.724,0.959,0.819,0.999
88,0.734,0.967,0.832,0.999
89,0.739,0.974,0.843,0.999
90,0.747,0.981,0.865,0.999
91,0.753,0.984,0.876,0.999
92,0.763,0.985,0.892,0.999
93,0.767,0.988,0.904,1
94,0.774,0.989,0.909,1
95,0.778,0.989,0.915,1
96,0.786,0.993,0.923,1
97,0.793,0.993,0.929,1
98,0.801,0.994,0.939,1
99,0.807,0.994,0.942,1
100,0.815,0.994,0.947,1
101,0.821,0.995,0.955,1
102,0.825,0.996,0.959,1
103,0.834,0.997,0.962,1
104,0.838,0.998,0.967,1
105,0.844,0.998,0.97,1
106,0.848,0.998,0.972,1
107,0.854,0.999,0.972,1
108,0.863,0.999,0.973,1
109,0.863,0.999,0.976,1
110,0.871,0.999,0.978,1
111,0.874,0.999,0.981,1
112,0.878,0.999,0.982,1
113,0.88,0.999,0.983,1
114,0.882,0.999,0.984,1
115,0.886,0.999,0.984,1
116,0.887,0.999,0.985,1
117,0.891,0.999,0.987,1
118,0.894,0.999,0.987,1
119,0.895,0.999,0.989,1
120,0.899,0.999,0.989,1
121,0.903,1,0.989,1
122,0.909,1,0.989,1
123,0.909,1,0.989,1
124,0.911,1,0.99,1
125,0.914,1,0.99,1
126,0.915,1,0.991,1
127,0.917,1,0.993,1
128,0.921,1,0.993,1
129,0.923,1,0.994,1
130,0.924,1,0.994,1
131,0.926,1,0.994,1
132,0.928,1,0.994,1
133,0.929,1,0.994,1
134,0.929,1,0.994,1
135,0.93,1,0.994,1
136,0.93,1,0.995,1
137,0.931,1,0.995,1
138,0.932,1,0.995,1
139,0.935,1,0.995,1
140,0.938,1,0.995,1
141,0.941,1,0.995,1
142,0.943,1,0.995,1
143,0.944,1,0.995,1
144,0.945,1,0.995,1
145,0.947,1,0.995,1
146,0.949,1,0.995,1
147,0.95,1,0.995,1
148,0.951,1,0.995,1
149,0.952,1,0.995,1
150,0.954,1,0.995,1
