1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0.001,0.001,0
36,0.001,0.001,0
37,0.002,0.002,0
38,0.003,0.004,0
39,0.004,0.007,0
40,0.008,0.011,0
41,0.012,0.017,0.002
42,0.021,0.027,0.005
43,0.024,0.035,0.007
44,0.027,0.041,0.011
45,0.036,0.055,0.019
46,0.038,0.063,0.024
47,0.046,0.083,0.038
48,0.052,0.092,0.053
49,0.063,0.112,0.07
50,0.076,0.132,0.089
51,0.089,0.159,0.112
52,0.106,0.196,0.146
53,0.126,0.232,0.176
54,0.138,0.267,0.217
55,0.153,0.301,0.256
56,0.163,0.326,0.28
57,0.178,0.357,0.324
58,0.196,0.402,0.367
59,0.208,0.437,0.41
60,0.223,0.464,0.438
61,0.234,0.497,0.472
62,0.251,0.546,0.52
63,0.266,0.582,0.558
64,0.283,0.607,0.588
65,0.299,0.648,0.633
66,0.318,0.678,0.662
67,0.333,0.711,0.699
68,0.356,0.737,0.726
69,0.377,0.767,0.757
70,0.392,0.781,0.775
71,0.413,0.802,0.797
72,0.429,0.815,0.812
73,0.448,0.837,0.835
74,0.465,0.855,0.853
75,0.477,0.879,0.876
76,0.487,0.886,0.883
77,0.495,0.898,0.896
78,0.502,0.909,0.907
79,0.516,0.92,0.919
80,0.525,0.927,0.927
81,0.54,0.935,0.935
82,0.553,0.941,0.941
83,0.562,0.944,0.944
84,0.574,0.951,0.951
85,0.584,0.958,0.958
86,0.589,0.96,0.96
87,0.595,0.965,0.965
88,0.602,0.967,0.967
89,0.611,0.972,0.972
90,0.623,0.975,0.975
91,0.628,0.978,0.978
92,0.634,0.981,0.981
93,0.643,0.981,0.981
94,0.65,0.985,0.985
95,0.663,0.985,0.985
96,0.67,0.988,0.988
97,0.68,0.989,0.989
98,0.69,0.989,0.989
99,0.695,0.989,0.989
100,0.697,0.991,0.991
101,0.701,0.991,0.991
102,0.706,0.991,0.991
103,0.711,0.992,0.992
104,0.715,0.995,0.995
105,0.721,0.995,0.995
106,0.726,0.995,0.995
107,0.732,0.995,0.995
108,0.738,0.995,0.995
109,0.744,0.995,0.995
110,0.745,0.995,0.995
111,0.748,0.995,0.995
112,0.752,0.995,0.995
113,0.758,0.996,0.996
114,0.762,0.996,0.996
115,0.768,0.997,0.997
116,0.776,0.997,0.997
117,0.78,0.997,0.997
118,0.788,0.997,0.997
119,0.795,0.997,0.997
120,0.798,0.997,0.997
121,0.801,0.997,0.997
122,0.805,0.997,0.997
123,0.811,0.997,0.997
124,0.814,0.997,0.997
125,0.816,0.997,0.997
126,0.821,0.997,0.997
127,0.826,0.997,0.997
128,0.829,0.997,0.997
129,0.831,0.998,0.998
130,0.834,0.998,0.998
131,0.836,0.998,0.998
132,0.838,0.998,0.998
133,0.841,0.999,0.999
134,0.843,0.999,0.999
135,0.843,0.999,0.999
136,0.846,0.999,0.999
137,0.849,0.999,0.999
138,0.851,0.999,0.999
139,0.855,0.999,0.999
140,0.855,0.999,0.999
141,0.858,1,1
142,0.859,1,1
143,0.86,1,1
144,0.862,1,1
145,0.867,1,1
146,0.869,1,1
147,0.869,1,1
148,0.872,1,1
149,0.874,1,1
150,0.875,1,1
