1,0.119,0.001,0.001
2,0.119,0.001,0.001
3,0.119,0.001,0.001
4,0.119,0.001,0.001
5,0.119,0.001,0.001
6,0.119,0.001,0.001
7,0.119,0.001,0.001
8,0.119,0.001,0.001
9,0.119,0.001,0.001
10,0.119,0.001,0.001
11,0.119,0.001,0.001
12,0.119,0.001,0.001
13,0.119,0.001,0.001
14,0.119,0.001,0.001
15,0.119,0.001,0.001
16,0.119,0.001,0.001
17,0.119,0.001,0.001
18,0.119,0.001,0.001
19,0.119,0.001,0.001
20,0.116,0.001,0.001
21,0.116,0.001,0.001
22,0.115,0.001,0.001
23,0.114,0.001,0.001
24,0.111,0.001,0.001
25,0.108,0.001,0.001
26,0.103,0.001,0.001
27,0.101,0.001,0.001
28,0.097,0.001,0.001
29,0.094,0.001,0.001
30,0.089,0.001,0.001
31,0.088,0.001,0.001
32,0.088,0.001,0.001
33,0.086,0.001,0.001
34,0.085,0.001,0.001
35,0.084,0.001,0.001
36,0.082,0.001,0.001
37,0.077,0.001,0.001
38,0.076,0.001,0.001
39,0.076,0.001,0.001
40,0.075,0.001,0.001
41,0.075,0,0
42,0.074,0,0
43,0.073,0,0
44,0.073,0,0
45,0.071,0,0
46,0.069,0,0
47,0.069,0,0
48,0.069,0,0
49,0.068,0,0
50,0.068,0,0
51,0.068,0,0
52,0.068,0,0
53,0.067,0,0
54,0.066,0,0
55,0.066,0,0
56,0.065,0,0
57,0.063,0,0
58,0.063,0,0
59,0.063,0,0
60,0.063,0,0
61,0.062,0,0
62,0.062,0,0
63,0.06,0,0
64,0.058,0,0
65,0.057,0,0
66,0.057,0,0
67,0.057,0,0
68,0.057,0,0
69,0.057,0,0
70,0.054,0,0
71,0.053,0,0
72,0.053,0,0
73,0.052,0,0
74,0.052,0,0
75,0.052,0,0
76,0.052,0,0
77,0.052,0,0
78,0.052,0,0
79,0.052,0,0
80,0.052,0,0
81,0.051,0,0
82,0.051,0,0
83,0.051,0,0
84,0.049,0,0
85,0.049,0,0
86,0.048,0,0
87,0.049,0,0
88,0.049,0,0
89,0.049,0,0
90,0.049,0,0
91,0.048,0,0
92,0.048,0,0
93,0.048,0,0
94,0.048,0,0
95,0.049,0,0
96,0.049,0,0
97,0.049,0,0
98,0.049,0,0
99,0.049,0,0
100,0.049,0,0
101,0.049,0,0
102,0.049,0,0
103,0.049,0,0
104,0.049,0,0
105,0.048,0,0
106,0.048,0,0
107,0.048,0,0
108,0.048,0,0
109,0.048,0,0
110,0.048,0,0
111,0.048,0,0
112,0.048,0,0
113,0.048,0,0
114,0.048,0,0
115,0.047,0,0
116,0.048,0,0
117,0.047,0,0
118,0.047,0,0
119,0.047,0,0
120,0.048,0,0
121,0.048,0,0
122,0.048,0,0
123,0.048,0,0
124,0.048,0,0
125,0.047,0,0
126,0.047,0,0
127,0.048,0,0
128,0.048,0,0
129,0.048,0,0
130,0.048,0,0
131,0.048,0,0
132,0.047,0,0
133,0.047,0,0
134,0.047,0,0
135,0.047,0,0
136,0.047,0,0
137,0.047,0,0
138,0.047,0,0
139,0.047,0,0
140,0.047,0,0
141,0.047,0,0
142,0.047,0,0
143,0.047,0,0
144,0.047,0,0
145,0.047,0,0
146,0.046,0,0
147,0.046,0,0
148,0.046,0,0
149,0.046,0,0
150,0.046,0,0
