1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0.001,0.001,0
33,0.003,0.003,0
34,0.005,0.005,0
35,0.008,0.008,0.001
36,0.01,0.011,0.002
37,0.014,0.015,0.002
38,0.021,0.025,0.003
39,0.031,0.037,0.007
40,0.037,0.047,0.015
41,0.047,0.059,0.023
42,0.057,0.075,0.036
43,0.066,0.097,0.048
44,0.077,0.119,0.06
45,0.09,0.148,0.088
46,0.097,0.167,0.108
47,0.113,0.211,0.156
48,0.134,0.261,0.202
49,0.155,0.309,0.251
50,0.171,0.342,0.285
51,0.189,0.381,0.331
52,0.214,0.434,0.389
53,0.234,0.474,0.436
54,0.266,0.521,0.489
55,0.289,0.557,0.532
56,0.314,0.601,0.585
57,0.337,0.638,0.625
58,0.367,0.686,0.674
59,0.386,0.715,0.704
60,0.401,0.742,0.732
61,0.43,0.777,0.77
62,0.441,0.804,0.799
63,0.457,0.826,0.823
64,0.467,0.844,0.842
65,0.488,0.866,0.864
66,0.504,0.887,0.885
67,0.521,0.896,0.895
68,0.535,0.908,0.908
69,0.544,0.917,0.917
70,0.561,0.926,0.926
71,0.575,0.935,0.935
72,0.584,0.942,0.942
73,0.592,0.948,0.948
74,0.611,0.957,0.957
75,0.627,0.967,0.967
76,0.638,0.969,0.969
77,0.648,0.973,0.973
78,0.657,0.979,0.979
79,0.664,0.98,0.98
80,0.672,0.983,0.983
81,0.681,0.984,0.984
82,0.691,0.986,0.986
83,0.702,0.987,0.987
84,0.714,0.989,0.989
85,0.719,0.992,0.992
86,0.727,0.993,0.993
87,0.734,0.994,0.994
88,0.741,0.994,0.994
89,0.755,0.995,0.995
90,0.769,0.995,0.995
91,0.776,0.995,0.995
92,0.78,0.997,0.997
93,0.781,0.998,0.998
94,0.787,0.998,0.998
95,0.79,0.998,0.998
96,0.8,0.998,0.998
97,0.805,0.998,0.998
98,0.812,0.998,0.998
99,0.817,0.999,0.999
100,0.826,0.999,0.999
101,0.828,0.999,0.999
102,0.834,1,1
103,0.838,1,1
104,0.842,1,1
105,0.846,1,1
106,0.852,1,1
107,0.855,1,1
108,0.858,1,1
109,0.864,1,1
110,0.867,1,1
111,0.868,1,1
112,0.872,1,1
113,0.874,1,1
114,0.878,1,1
115,0.883,1,1
116,0.886,1,1
117,0.888,1,1
118,0.892,1,1
119,0.895,1,1
120,0.899,1,1
121,0.902,1,1
122,0.904,1,1
123,0.906,1,1
124,0.907,1,1
125,0.912,1,1
126,0.915,1,1
127,0.918,1,1
128,0.92,1,1
129,0.922,1,1
130,0.922,1,1
131,0.924,1,1
132,0.927,1,1
133,0.931,1,1
134,0.931,1,1
135,0.931,1,1
136,0.933,1,1
137,0.935,1,1
138,0.935,1,1
139,0.937,1,1
140,0.937,1,1
141,0.937,1,1
142,0.937,1,1
143,0.941,1,1
144,0.941,1,1
145,0.943,1,1
146,0.944,1,1
147,0.944,1,1
148,0.946,1,1
149,0.946,1,1
150,0.946,1,1
